ngram,frequency
ca style,1
ui annoying,1
annoying popups,1
popups stupid,1
stupid pointless,1
pointless social,1
dissatisfied keep,1
keep issue,1
issue attempting,1
attempting process,1
trying later,1
later almost,1
worst sent,1
send tried,1
logging bank,1
nothing go,1
zelle venmo,1
venmo conficated,1
conficated 300000,1
300000 money,1
say violated,1
conditions tried,1
answer holding,1
days reason,1
response fact,1
fact received,1
saying emails,1
emails ignored,1
ignored people,1
hate interface,1
interface intuitive,1
intuitive cant,1
cant msg,1
msg people,1
people ppl,1
ppl u,1
u venmo,1
venmo wrong,1
junk app,1
payment reinstalled,1
reinstalled app,1
app entered,1
entered information,1
information payment,1
payment keep,1
getting issues,1
issues payment,1
using major,1
major credit,1
impossible log,1
impossible reuse,1
reuse way,1
way reset,1
ahead use,1
stolen paid,1
paid associate,1
associate mine,1
mine certain,1
certain sum,1
transaction went,1
went venmo,1
times triple,1
triple amount,1
money intended,1
intended pay,1
pay attempting,1
attempting contact,1
found unavailable,1
unavailable 4,1
4 pm,1
pm monday,1
monday contact,1
contact bank,1
bank get,1
get file,1
file claim,1
claim reverse,1
reverse unlawful,1
unlawful charges,1
saying pending,1
pending hours,1
hours paypal,1
sign use,1
use republic,1
wireless isnt,1
somehow failed,1
failed charge,1
charge properly,1
properly despite,1
despite account,1
absolutely money,1
time verify,1
care process,1
process took,1
week option,1
option provide,1
provide bank,1
bank credentials,1
credentials way,1
pay debit,1
card anything,1
anything app,1
app able,1
able used,1
used also,1
also didnt,1
didnt tell,1
tell wanted,1
wanted money,1
went use,1
use frequently,1
frequently dont,1
like waiting,1
works less,1
less half,1
ive linked,1
linked multiple,1
multiple ccs,1
ccs bank,1
go make,1
make small,1
small two,1
two digit,1
digit payment,1
payment says,1
says issues,1
issues processed,1
processed time,1
time support,1
got log,1
log outlog,1
outlog back,1
back uninstallreinstall,1
uninstallreinstall app,1
tried every,1
every combination,1
combination frustrating,1
frustrating three,1
times workedgiving,1
workedgiving hope,1
hope app,1
app fixed,1
garbage facebook,1
facebook mickey,1
mickey mouse,1
mouse app,1
annoying advertisement,1
advertisement ever,1
cant play,1
play word,1
game cant,1
cant shut,1
worse service,1
service wouldnt,1
money accidentally,1
back put,1
put back,1
back card,1
card charged,1
charged 20$,1
20$ never,1
crypto purchase,1
purchase joke,1
joke folksyou,1
folksyou dont,1
really never,1
transfer means,1
means whales,1
whales big,1
big financial,1
financial institutions,1
institutions trying,1
trying buy,1
bitcoin crypto,1
crypto cash,1
cash trash,1
trash using,1
using buy,1
buy itso,1
itso making,1
making paypal,1
company ebay,1
ebay grandparent,1
grandparent company,1
company rich,1
rich go,1
go legit,1
legit exchange,1
exchange folksnot,1
slow crashes,1
crashes doesnt,1
working year,1
year stopped,1
stopped said,1
said issue,1
said go,1
needed immediately,1
immediately account,1
used dozen,1
dozen times,1
times customer,1
says freezeyoue,1
freezeyoue funds,1
funds time,1
app superior,1
superior option,1
option lesson,1
venmo continually,1
continually tries,1
tries account,1
funds instead,1
instead using,1
using provided,1
provided backup,1
continues try,1
try account,1
funds without,1
telling transaction,1
transaction failed,1
failed idea,1
idea look,1
account $100,1
$100 insufficient,1
funds fees,1
fees backup,1
funds used,1
used simply,1
works works,1
works doesnt,1
doesnt tell,1
help please,1
please tell,1
tell see,1
see ridiculous,1
ridiculous sounds,1
sounds app,1
working use,1
venmo world,1
world conattist,1
conattist dont,1
never pays,1
pays 2,1
early release,1
release pay,1
check hours,1
hours midnight,1
midnight payday,1
payday cashapp,1
cashapp hand,1
hand pay,1
check 2,1
early switching,1
switching direct,1
unsupportive compmetely,1
compmetely repeat,1
repeat retoric,1
retoric standard,1
standard answers,1
answers never,1
answer simple,1
simple question,1
question still,1
still call,1
frozen money,1
terrible still,1
hostage cash,1
app far,1
shows transactions,1
friends nags,1
nags hook,1
hook facebook,1
facebook many,1
many pop,1
pop ups,1
ups terrible,1
venmo managers,1
managers need,1
gotta love,1
venmo waits,1
waits day,1
deal free,1
free $,1
$ expired,1
expired alert,1
alert offer,1
offer customer,1
joke automated,1
automated message,1
message top,1
top get,1
get sent,1
email fixed,1
fixed error,1
error find,1
find actually,1
actually didnt,1
venmo essentially,1
essentially stole,1
stole $200,1
$200 us,1
us sent,1
$200 musician,1
musician playing,1
playing wedding,1
wedding venmo,1
venmo reason,1
reason suspended,1
suspended transaction,1
transaction musician,1
musician never,1
money simply,1
simply sitting,1
sitting untouchable,1
untouchable anyone,1
anyone venmo,1
several phone,1
calls discussing,1
discussing issue,1
app alternatives,1
alternatives risk,1
risk venmo,1
venmo stealing,1
works last,1
last 6,1
months unable,1
say security,1
security flag,1
flag customer,1
support isnt,1
isnt allowed,1
allowed look,1
look option,1
option gave,1
gave use,1
cant look,1
look issues,1
issues fix,1
fix instead,1
instead telling,1
telling customers,1
customers go,1
go somewhere,1
making money,1
transfers paypal,1
paypal cashapp,1
cashapp labeled,1
labeled refunds,1
refunds purchases,1
purchases holding,1
holding account,1
emailed $5,1
$5 inducement,1
inducement offer,1
offer august,1
august 1st,1
1st offer,1
offer expired,1
expired july,1
july 31st,1
horrible like,1
especially use,1
cant login,1
constant crashes,1
crashes please,1
bank wth,1
signed email,1
email promotion,1
promotion 10,1
bucks refused,1
pay promotion,1
promotion ended,1
ended signed,1
signed promotion,1
promotion didnt,1
care dont,1
even want,1
want try,1
use unreliability,1
unreliability something,1
something want,1
want p2p,1
p2p payment,1
system tired,1
tired bank,1
constantly receiving,1
receiving message,1
message problem,1
sucks bank,1
bank bounced,1
bounced transaction,1
venmo pushed,1
pushed went,1
locked theres,1
theres one,1
horrible retain,1
retain ur,1
days uploading,1
uploading money,1
money take,1
days haber,1
haber spend,1
spend little,1
cash day,1
day payment,1
payment debit,1
card less,1
less 10,1
dollars canceled,1
canceled horrible,1
terrible think,1
think showing,1
showing financial,1
transactions cool,1
cool concept,1
concept hey,1
hey lets,1
lets social,1
social network,1
network everybodys,1
everybodys money,1
seeing transaction,1
transaction info,1
info numbers,1
numbers contacts,1
contacts havent,1
talked like,1
like 15,1
15 years,1
years stupid,1
stupid one,1
want utilize,1
utilize app,1
app coordinating,1
coordinating bunch,1
bunch people,1
paying friend,1
friend letting,1
letting share,1
share friends,1
friends info,1
info pay,1
pay waste,1
held like,1
like support,1
support people,1
people friggin,1
friggin ignorant,1
give straight,1
answer get,1
money deleting,1
deleting anything,1
absolutely ridiculus,1
ridiculus use,1
use appunless,1
appunless want,1
experience support,1
support 100%,1
100% unhelpful,1
unhelpful shares,1
shares ourchase,1
ourchase history,1
history 3rd,1
3rd parties,1
parties routinely,1
routinely monitors,1
monitors bank,1
account balances,1
balances far,1
far much,1
much given,1
given away,1
thieves transferred,1
acct send,1
send daughter,1
daughter near,1
near deadly,1
deadly reaction,1
reaction vaccine,1
vaccine iver,1
iver whole,1
whole month,1
month passed,1
passed still,1
still refuse,1
refuse release,1
terrible thing,1
thing account,1
account people,1
currently $103,1
$103 sitting,1
everyday living,1
living would,1
would reccomend,1
reccomend unless,1
im pissed,1
pissed right,1
right wont,1
wont unfreeze,1
sitting \u0001f621,1
\u0001f621 get,1
trash wont,1
money anything,1
anything customer,1
support nerve,1
nerve via,1
via email,1
email tell,1
tell help,1
help cannot,1
ahold real,1
person told,1
told try,1
try using,1
method heck,1
heck crazy,1
crazy cant,1
would one,1
day weeks,1
weeks using,1
venmo problems,1
venmo decides,1
decides freeze,1
account request,1
request id,1
picture id,1
id email,1
email requested,1
requested 3,1
account remains,1
remains frozen,1
frozen funds,1
funds trapped,1
trapped inside,1
inside week,1
week half,1
half ago,1
ago happen,1
happen anyone,1
else class,1
action email,1
email use,1
crypto instead,1
instead cheaper,1
everyone paid,1
paid literally,1
literally posts,1
posts business,1
business everyone,1
app drafts,1
drafts fees,1
almost cost,1
cost losing,1
losing last,1
last bill,1
bill dont,1
app friendly,1
friendly apps,1
apps dont,1
dont charge,1
confusing please,1
created business,1
close personal,1
allow close,1
close business,1
ever known,1
known paypal,1
nope allowing,1
allowing software,1
software control,1
control wife,1
wife bank,1
nice till,1
till limited,1
limited cards,1
cards stolen,1
stolen delete,1
delete cards,1
new ones,1
venmo add,1
cards u,1
u add,1
add another,1
another wont,1
$ wish,1
never mad,1
mad account,1
wouldnt signed,1
signed contracts,1
contracts people,1
way im,1
im process,1
process trying,1
change way,1
confusing verifications,1
verifications buttons,1
difficult app,1
k 4m,1
4m moj,1
moj nm,1
nm 4,1
4 mm,1
mm jm,1
stole $950,1
$950 account,1
else venmo,1
anything longer,1
longer business,1
people continue,1
continue scam,1
scam using,1
app less,1
helpful salutations,1
salutations doesnt,1
doesnt close,1
close scamers,1
scamers accounts,1
accounts clearly,1
clearly scaming,1
funds inability,1
inability instantly,1
instantly wire,1
wire funds,1
card debit,1
debit tried,1
tried refund,1
sender could,1
even refund,1
sender without,1
without customer,1
support time,1
time lost,1
lost cashapp,1
cashapp instant,1
instant breeze,1
breeze closed,1
closed venmo,1
erasing reviews,1
reviews also,1
also love,1
love use,1
right awaythey,1
awaythey hold,1
hostage pending,1
pending reviews,1
reviews review,1
review still,1
away still,1
money til,1
til 12,1
12 days,1
days sent,1
sent isnt,1
isnt acceptable,1
acceptable cash,1
month making,1
payment always,1
verified thru,1
thru chase,1
chase ive,1
ive change,1
change password,1
password reenter,1
theres negative,1
app function,1
function vpn,1
vpn activated,1
complete disaster,1
disaster case,1
case venmo,1
venmo unaware,1
unaware people,1
card services,1
services bank,1
acct link,1
bank yet,1
makes completely,1
completely impossible,1
card via,1
via prepaid,1
prepaid debit,1
cards way,1
find dont,1
see theyre,1
theyre trying,1
trying prevent,1
prevent cash,1
app exact,1
way frustrating,1
frustrating honestly,1
use anybody,1
anybody honestly,1
honestly bank,1
bank issued,1
issued debit,1
transfer measly,1
measly $20000,1
$20000 issues,1
issues bank,1
bank end,1
end wait,1
need bills,1
bills today,1
trying borrow,1
borrow friend,1
friend save,1
save trip,1
trip atm,1
atm money,1
money useless,1
useless 3,1
days completely,1
completely defeats,1
defeats purpose,1
purpose toss,1
toss first,1
first know,1
know cash,1
never put,1
put $10,1
$10 account,1
account signing,1
signing bad,1
bad way,1
way start,1
start im,1
find contacts,1
contacts ui,1
ui intuitive,1
intuitive paypal,1
paypal simpler,1
work prepaid,1
prepaid amex,1
amex bluebird,1
bluebird card,1
says add,1
card add,1
card direct,1
direct add,1
information adding,1
nobody needs,1
needs bank,1
info ive,1
ive already,1
already provided,1
provided payment,1
requested gave,1
\u300b\u2606\u2661\u2606\u0001f644\u0001f620\u0001f620\u0001f92c\u0001f624\u0001f624\u0001f621\u0001f928\u0001f928\u0001f610\u0001f928\u0001f60f\u0001f60f\u0001f62c\u0001f624\u0001f624\u0001f624\u0001f4af\u0001f4af\u0001f4af\u0001f44e\u0001f44e\u0001f44ehorrible customer,1
app arnd,1
arnd ive,1
ive right,1
right got,1
got 3,1
4 cant,1
cant truly,1
truly even,1
even honestly,1
honestly remember,1
remember \u2606t\u2661b\u2606c\u2661h\u2606,1
\u2606t\u2661b\u2606c\u2661h\u2606 many,1
many frozen,1
frozen accounts,1
accounts w,1
w em,1
em cuz,1
cuz theyve,1
theyve \u300bfrozen\u300a,1
\u300bfrozen\u300a like,1
like every,1
time right,1
right payments,1
payments came,1
came someone,1
sent payment,1
payment work,1
work provided,1
provided n,1
n done,1
done n,1
n business,1
business sent,1
sent moneysmdmfgdh,1
moneysmdmfgdh go,1
go figure,1
figure \u0001f44e\u0001f44e\u0001f44e\u0001f44c\u0001f44c\u0001f44c\u0001f440\u0001f440\u0001f440,1
way exes,1
exes mentally,1
mentally ill,1
ill family,1
members harass,1
harass extort,1
extort contact,1
contact grown,1
grown man,1
man pays,1
pays bills,1
bills responsibly,1
responsibly dont,1
get caught,1
caught trap,1
trap convenient,1
convenient human,1
human searching,1
searching peace,1
peace domestic,1
domestic violence,1
violence intent,1
intent making,1
making lifetime,1
lifetime miserable,1
miserable another,1
menu buttons,1
bank multi,1
multi factor,1
instant add,1
add checking,1
account went,1
went plaid,1
plaid hung,1
hung able,1
able laptop,1
laptop also,1
says link,1
link amex,1
amex also,1
failed tried,1
add able,1
able make,1
show wow,1
wow show,1
show laptop,1
laptop horrible,1
youre asking,1
venmo legal,1
legal type,1
type app,1
need social,1
ripoff transaction,1
transaction dispute,1
resolved yr,1
yr ago,1
ago bal,1
bal showed,1
showed $0,1
$0 still,1
still someone,1
put towards,1
towards resolved,1
resolved dispute,1
dispute bal,1
bal still,1
still $0,1
$0 theyre,1
saying still,1
owe $40,1
$40 im,1
im cutting,1
cutting card,1
card uninstalling,1
uninstalling id,1
id advise,1
anything besides,1
besides scam,1
lie lie,1
lie steal,1
dose nothing,1
nothing glitch,1
glitch unistalled,1
unistalled reinstalled,1
reinstalled severle,1
far worst,1
company banking,1
app exist,1
exist see,1
use often,1
often stick,1
paypal theyre,1
theyre frauds,1
frauds made,1
payment didnt,1
get anotification,1
anotification either,1
either refresh,1
refresh gets,1
gets sent,1
email 5,1
minutes afterwards,1
afterwards accidentally,1
accidentally hit,1
hit payment,1
payment 5t,1
5t imes,1
imes charged,1
times bank,1
bank block,1
block payments,1
payments keep,1
keep calling,1
calling saying,1
freezes frequently,1
frequently cannot,1
cannot function,1
function well,1
enough service,1
great cool,1
got banned,1
banned using,1
rent back,1
back tried,1
tried appeal,1
appeal dont,1
accept support,1
support didnt,1
stole $500,1
$500 account,1
yet tell,1
tell $052,1
$052 account,1
account documentation,1
documentation 3,1
different transactions,1
transactions gave,1
gave us,1
us $530,1
$530 looks,1
like time,1
time contact,1
allowing download,1
private allow,1
allow setting,1
setting stay,1
stay public,1
public deleting,1
glad didnt,1
didnt add,1
great idea,1
stupid confusing,1
confusing times,1
times asked,1
asked last,1
4 digits,1
digits phone,1
number typed,1
typed someone,1
new sending,1
sending even,1
make sense,1
sense didnt,1
work friend,1
friend request,1
dont show,1
show easily,1
easily search,1
search hire,1
awful obnoxious,1
obnoxious app,1
keeps insisting,1
insisting connect,1
connect fb,1
care else,1
else pays,1
pays others,1
others let,1
let scan,1
scan qr,1
qr codes,1
use product,1
product almost,1
almost security,1
security behind,1
behind customer,1
talk account,1
hacked email,1
email wait,1
wait response,1
response hacker,1
hacker money,1
money screwed,1
screwed underpaid,1
underpaid overworked,1
overworked support,1
rep bangladesh,1
bangladesh get,1
back night,1
easy steal,1
steal others,1
others profiles,1
profiles request,1
request $,1
$ fraudulent,1
fraudulent account,1
getting started,1
trash received,1
client 7/22/2021,1
7/22/2021 cant,1
money approved,1
account finally,1
finally switched,1
switched business,1
transfer approved,1
cards use,1
money causing,1
causing 1,1
old business,1
business take,1
take unnecessary,1
unnecessary debt,1
debt due,1
due able,1
able reliably,1
reliably collect,1
collect payment,1
payment use,1
payment cant,1
number screwed,1
screwed especially,1
especially alias,1
alias name,1
name make,1
experience transaction,1
transaction hold,1
hold week,1
week buying,1
buying time,1
app years,1
ever problems,1
problems absolutely,1
like see,1
see ppl,1
ppl transactions,1
transactions one,1
one bit,1
bit bad,1
bad ones,1
authorize denied,1
denied transaction,1
money 7,1
days far,1
far concerned,1
concerned shady,1
sorry customer,1
get answers,1
answers \u0001f615,1
\u0001f615 cant,1
anything accomplished,1
accomplished issue,1
issue one,1
one venmo,1
venmo seems,1
friendly least,1
least bitnot,1
bitnot easy,1
use wish,1
sucks almost,1
almost options,1
options retrieving,1
retrieving money,1
money recommend,1
paypal worthless,1
let anything,1
anything lets,1
lets accept,1
keep venmo,1
ui bad,1
work way,1
way delete,1
another trash,1
trash money,1
paypal limited,1
limited reeking,1
reeking long,1
forgot password,1
password asked,1
reset link,1
link sent,1
sent phone,1
phone click,1
click reset,1
says reset,1
reset takes,1
takes login,1
login screen,1
screen enter,1
enter password,1
says wrong,1
done least,1
least 10,1
times cant,1
doesnt finish,1
finish transactions,1
transactions indication,1
indication failed,1
failed defaults,1
joined recently,1
recently appalled,1
appalled shown,1
shown payments,1
payments made,1
made /,1
/ family,1
family &,1
& friends,1
friends incredible,1
incredible invasion,1
difficult set,1
venmo people,1
people whats,1
unable make,1
freezing scrolling,1
scrolling logging,1
logging major,1
major lag,1
lag even,1
version way,1
intuitive lacking,1
lacking information,1
information verified,1
verified linked,1
continues error,1
error transferring,1
transferring bankto,1
bankto venmo,1
account helpful,1
ridiculous default,1
default audience,1
lots bugs,1
bugs bad,1
bad programmer,1
programmer made,1
made bad,1
bad apps,1
update legal,1
legal info,1
info buggy,1
buggy select,1
select dob,1
dob several,1
times make,1
trying select,1
select emojis,1
emojis typing,1
typing text,1
text payment,1
payment notes,1
notes make,1
make crash,1
crash please,1
app gotta,1
gotta jump,1
hoops get,1
money wasted,1
wasted time,1
time cost,1
new charges,1
charges rip,1
rip going,1
back free,1
free checks,1
checks sent,1
insists attatched,1
attatched bank,1
card accept,1
accept gift,1
using guess,1
guess cant,1
want route,1
check account,1
venmo vendors,1
vendors building,1
building employer,1
employer allow,1
allow us,1
us route,1
venmo secure,1
secure financial,1
institution im,1
done pay,1
money saturday,1
saturday thursday,1
thursday still,1
ever paypal,1
paypal affiliated,1
affiliated apps,1
apps use,1
recommend call,1
service got,1
got runaround,1
runaround one,1
one call,1
call money,1
wasnt transferred,1
transferred customer,1
said control,1
control gave,1
around pretty,1
pretty trash,1
trash use,1
virtual payment,1
payment card,1
card apparently,1
support type,1
type transfer,1
would probably,1
probably update,1
update policies,1
policies make,1
make transfers,1
transfers happen,1
happen easier,1
easier future,1
future make,1
make friendly,1
friendly people,1
use traditional,1
traditional banking,1
banking systems,1
systems huge,1
huge flaw,1
flaw money,1
apps thing,1
thing try,1
account could,1
could ever,1
venmo options,1
options available,1
available easier,1
use horrible,1
venom worst,1
get 50,1
50 dollers,1
dollers account,1
since december,1
december still,1
still hsvent,1
hsvent got,1
ever money,1
within first,1
first week,1
week someone,1
time phone,1
phone memory,1
memory hopefully,1
hopefully dont,1
dont close,1
still screw,1
screw app,1
app taking,1
taking legal,1
show current,1
current payments,1
payments doesnt,1
show payment,1
great first,1
first 2,1
2 transactions,1
transactions 3rd,1
3rd held,1
going 4,1
days word,1
word $500,1
$500 cant,1
anything starting,1
starting feel,1
like money,1
stolen id,1
id willing,1
willing change,1
review complete,1
complete transfer,1
transfer give,1
give $500,1
$500 health,1
health issues,1
money gonna,1
gonna used,1
accout app,1
ever literally,1
literally shittiest,1
shittiest regret,1
regret even,1
downloading always,1
always something,1
something instant,1
transfers matter,1
matter bak,1
bak use,1
use smd,1
disables payment,1
methods use,1
use chime,1
chime common,1
common bank,1
bank impossible,1
find support,1
support issue,1
issue useless,1
useless chatbots,1
chatbots waste,1
time safe,1
safe place,1
money saw,1
saw affiliated,1
new updates,1
updates letting,1
letting instant,1
transfers huge,1
need access,1
trash sucks,1
sorry banking,1
banking practices,1
practices wont,1
ive ongoing,1
ongoing issue,1
issue almost,1
weeks customer,1
support doesnt,1
seem care,1
care enough,1
enough help,1
fix used,1
app think,1
im gonna,1
suck girl,1
girl downloaded,1
downloaded time,1
time sent,1
frozen 200,1
doesnt access,1
anymore dont,1
around uninstalling,1
app done,1
done completing,1
completing refund,1
refund taken,1
taken 2,1
weeks confut,1
confut period,1
period techs,1
techs dont,1
know help,1
im worst,1
ever switching,1
switching back,1
app everi,1
everi never,1
able pull,1
declined atm,1
atm several,1
several occasions,1
occasions sent,1
bank 4,1
still pendingthis,1
pendingthis worst,1
sucks allowed,1
allowed instant,1
transfers times,1
times stopped,1
stopped lame,1
bank chase,1
chase venmo,1
credit pay,1
pay statement,1
statement however,1
however keeps,1
saying error,1
error occuredi,1
occuredi tried,1
tried uninstalling,1
mobile data,1
data instead,1
instead wifi,1
wifi nothing,1
nothing working,1
working meaning,1
meaning im,1
credit anyone,1
anyone know,1
know solve,1
solve issue,1
issue update,1
update rating,1
hacked phone,1
phone brand,1
brand new,1
phone pages,1
pages flipping,1
flipping wont,1
wont want,1
star worked,1
worked little,1
little cant,1
anyone ive,1
weeks pay,1
people wont,1
let ive,1
service multiple,1
times tell,1
tell download,1
download different,1
scam service,1
service taken,1
taken payment,1
payment $850,1
$850 say,1
say credited,1
see hype,1
hype hard,1
bank keeps,1
keeps issues,1
issues user,1
blamed bank,1
bank $15,1
$15 transfer,1
transfer didnt,1
go claimed,1
claimed credited,1
credited account,1
fee never,1
never customer,1
robbed venmo,1
charging instant,1
transfer still,1
took 5,1
card right,1
right address,1
address call,1
call activated,1
activated insist,1
insist im,1
im putting,1
putting wrong,1
information less,1
less stellar,1
stellar customer,1
support meaning,1
nearly scammed,1
scammed someone,1
someone made,1
made fake,1
profile imitating,1
imitating someone,1
someone know,1
know requested,1
report profile,1
profile way,1
way prevent,1
prevent unsolicited,1
unsolicited money,1
arent connected,1
connected use,1
people randomly,1
randomly even,1
though know,1
ever boss,1
boss transfer,1
transfer $100,1
$100 cuz,1
cuz didnt,1
money bus,1
bus really,1
really quick,1
deposit account,1
account 8,1
days jet,1
jet give,1
give lost,1
lost 4,1
days work,1
work im,1
im basically,1
basically begging,1
begging boss,1
boss try,1
try withdraw,1
withdraw money,1
give person,1
person would,1
let take,1
back question,1
question didnt,1
didnt let,1
know account,1
verified im,1
im hanging,1
love paying,1
paying easily,1
easily hate,1
hate usability,1
usability app,1
ever find,1
settings need,1
go notifications,1
notifications see,1
see owe,1
owe people,1
years 5,1
weeks ago,1
ago couldnt,1
payments transfer,1
transfer cash,1
cash bank,1
account help,1
help ever,1
ever venmo,1
venmo although,1
although get,1
get plenty,1
plenty surveys,1
unable verify,1
times lack,1
random everytime,1
ahold get,1
find strange,1
strange even,1
even wonder,1
wonder anyone,1
anyone technical,1
issue receiving,1
payments advertised,1
advertised get,1
send confirmation/,1
confirmation/ receipt,1
receipt images,1
images delivering,1
delivering items,1
items person,1
person interested,1
interested whole,1
whole 24,1
hours since,1
since ive,1
ive received,1
payment ipad,1
ipad delivered,1
delivered blaming,1
blaming covid19,1
covid19 delay,1
delay wonder,1
wonder whats,1
whats done,1
done prevent,1
prevent delays,1
delays advertising,1
advertising info,1
info makes,1
makes seem,1
time user,1
user accidentally,1
accidentally paid,1
person realize,1
realize correcting,1
correcting paypal,1
much safer,1
safer hope,1
hope person,1
good sends,1
back fat,1
use social,1
media maybe,1
maybe im,1
im missing,1
missing point,1
point care,1
share information,1
others lot,1
app personally,1
personally think,1
think stupid,1
stupid also,1
transferred venmo,1
instant services,1
like zelle,1
zelle seems,1
like care,1
care superfluous,1
superfluous social,1
social features,1
features actually,1
actually useful,1
app illegal,1
illegal scam,1
scam moment,1
moment money,1
money theyll,1
theyll suspend,1
suspend account,1
account steal,1
money swear,1
swear penalty,1
penalty perjury,1
perjury people,1
people literally,1
steal last,1
last little,1
little money,1
money homeless,1
homeless people,1
people avoid,1
beware fake,1
fake $5,1
$5 referral,1
referral promotion,1
promotion since,1
im completely,1
completely new,1
venmo friend,1
friend helped,1
helped sending,1
sending referral,1
referral link,1
link opened,1
opened google,1
play download,1
friend &,1
& never,1
received $5,1
$5 promotion,1
promotion support,1
team responds,1
responds link,1
link wasnt,1
wasnt used,1
used known,1
known venmo,1
another big,1
tech company,1
company trying,1
trying lure,1
lure new,1
cancel button,1
available bank,1
balance instant,1
instant denial,1
denial try,1
date see,1
see reason,1
would fail,1
fail wont,1
reason bank,1
uses plaid,1
plaid historically,1
historically known,1
known bad,1
bad account,1
security information,1
information leaks,1
leaks also,1
also shares,1
shares transactions,1
transactions people,1
app continues,1
continues lock,1
lock samsung,1
galaxy s10,1
s10 8gb,1
8gb ram,1
ram 512gb,1
512gb storage,1
storage day,1
day age,1
age smh,1
smh edit,1
edit canned,1
canned response,1
response everyone,1
everyone look,1
look many,1
many people,1
people problem,1
problem id10ts,1
id10ts obviously,1
obviously dont,1
care edit,1
edit multiple,1
multiple updates,1
updates still,1
still freezing,1
freezing three,1
three phones,1
phones household,1
household s20,1
s20 s21,1
app mostly,1
mostly sending,1
money kids,1
kids grandchildren,1
grandchildren yard,1
yard sales,1
sales ect,1
ect want,1
want much,1
information w2s,1
w2s copy,1
pay stubs,1
stubs utility,1
utility bill,1
bill prove,1
prove existence,1
existence would,1
would another,1
another opportunity,1
opportunity identity,1
theft hackers,1
everyone business,1
business pay,1
pay nothing,1
help getting,1
get past,1
past next,1
next filling,1
filling info,1
ever horrible,1
service like,1
know give,1
money much,1
much app,1
app deactivated,1
dont go,1
account desktop,1
desktop published,1
venmo unfreeze,1
sent every,1
every piece,1
piece identification,1
identification asked,1
asked send,1
tell account,1
frozen unfreeze,1
unfreeze done,1
everything theyve,1
theyve asked,1
asked account,1
charged $10,1
$10 every,1
also find,1
find much,1
much friends,1
friends charge,1
charge $$play,1
$$play wonderful,1
extra instant,1
says depends,1
depends bank,1
take 30,1
30 minutes,1
minutes available,1
available 2,1
dont instant,1
want response,1
response know,1
impossible cancel,1
someone sends,1
info wouldnt,1
sender cancel,1
& wouldnt,1
sender correct,1
bank due,1
due internal,1
internal error,1
error app,1
bank said,1
correct answer,1
answer security,1
security question,1
question wrong,1
wrong locked,1
locked app,1
difficult sign,1
sign wont,1
number carrier,1
carrier republic,1
app asking,1
asking verify,1
identity asking,1
asking last,1
security would,1
identity comfortable,1
giving app,1
app hacked,1
hacked good,1
good riddence,1
money desktop,1
desktop dont,1
horrible always,1
always hassle,1
hassle months,1
tried isnt,1
isnt worth,1
worth paypal,1
paypal remove,1
remove license,1
license ruin,1
ruin paypals,1
paypals name,1
name cutting,1
cutting venmo,1
card shreds,1
shreds soon,1
soon give,1
give damned,1
stars permanently,1
permanently ban,1
ban violation,1
violation terms,1
terms use,1
use explanation,1
explanation paid,1
paid 2,1
2 personal,1
personal friends,1
friends thats,1
thats extent,1
extent use,1
service chat,1
phone worthless,1
worthless say,1
wait email,1
email dont,1
dont email,1
worked gave,1
gave error,1
rep didnt,1
help said,1
could change,1
change payment,1
method use,1
company make,1
payments instead,1
instead gave,1
gave options,1
options escalation,1
escalation resolution,1
resolution except,1
except changing,1
changing bank,1
bank using,1
app worse,1
worse many,1
apps put,1
put securely,1
securely allow,1
money smoothly,1
smoothly app,1
app claims,1
transfer dont,1
dont clearly,1
clearly try,1
transfer lets,1
lets transfer,1
automatically review,1
review holds,1
see lord,1
lord knows,1
knows need,1
venmo wish,1
negative number,1
number hate,1
reason terrible,1
representative help,1
locked reason,1
reason saying,1
saying tried,1
many debit,1
cards link,1
link bs,1
bs im,1
strange button,1
button delete,1
always seems,1
seems 1,1
1 broken,1
broken feature,1
wait attach,1
unable share,1
share accounts,1
keeps disconnecting,1
disconnecting app,1
account tries,1
tries tell,1
issue trash,1
trash even,1
tho log,1
log move,1
banks website,1
website clearly,1
clearly venmos,1
side fix,1
give new,1
new debit,1
worse worse,1
service waiting,1
hacked dont,1
received funds,1
cant attach,1
bank close,1
dont anive,1
anive support,1
support favor,1
favor dont,1
use tell,1
tell friends,1
venmo claims,1
service way,1
track money,1
pay rentbillsetc,1
rentbillsetc late,1
late af,1
rid ridiculous,1
ridiculous feed,1
feed dont,1
people friends,1
transactions unless,1
unless involve,1
involve hard,1
hard comprehend,1
comprehend edit,1
edit transactions,1
transactions set,1
private dont,1
care others,1
others biggest,1
biggest annoyance,1
annoyance friends,1
friends cannot,1
rid public,1
feed friends,1
friends feed,1
feed want,1
want utility,1
utility transfer,1
money snoop,1
snoop people,1
doesnt connect,1
let account,1
go negitive,1
negitive without,1
permission still,1
still expect,1
interface would,1
never opt,1
opt use,1
updated version,1
version verify,1
identity google,1
play store,1
store shows,1
shows update,1
update available,1
available physically,1
physically uninstal,1
uninstal reinstall,1
reinstall asked,1
asked one,1
time stop,1
venmo developer,1
developer response,1
response funny,1
funny exactly,1
exactly asks,1
asks said,1
id good,1
good application,1
application uninstalling,1
reinstalling times,1
times apps,1
apps enabled,1
enabled fingerprint,1
fingerprint face,1
face id,1
